reminder_id,user_id,reminder_date,reminder_type,opened,clicked,journaled_after
43236,3082,2026-06-20,Morning,True,False,False
43237,3082,2026-09-27,Morning,True,False,False
43238,3082,2026-05-18,Morning,False,False,False
43239,3082,2027-03-04,Evening,True,False,False
43240,3082,2026-04-18,Evening,False,False,False
43241,3082,2027-03-25,Evening,True,True,True
43242,3082,2026-07-15,Morning,True,False,False
43243,3082,2027-01-06,Morning,False,False,False
43244,3082,2027-02-28,Morning,False,False,False
43245,3082,2026-08-15,Evening,False,False,False
43246,3082,2027-02-28,Morning,True,False,False
43247,3083,2026-09-07,Morning,False,False,False
43248,3083,2026-04-02,Streak,True,True,True
43249,3083,2026-07-11,Streak,False,False,False
43250,3083,2026-12-24,Morning,False,False,False
43251,3083,2026-11-20,Streak,True,True,True
43252,3083,2026-01-27,Morning,True,False,False
43253,3083,2026-05-28,Evening,True,True,True
43254,3083,2027-01-07,Morning,True,True,True
43255,3083,2026-11-14,Morning,False,False,False
43256,3083,2027-01-22,Evening,True,True,True
43257,3084,2027-05-30,Morning,True,False,False
43258,3084,2027-04-07,Morning,False,False,False
43259,3084,2027-04-03,Morning,False,False,False
43260,3084,2027-05-18,Streak,False,False,False
43261,3084,2026-08-22,Morning,True,False,False
43262,3084,2026-11-01,Streak,True,False,False
43263,3084,2027-01-11,Evening,True,False,False
43264,3084,2027-05-26,Morning,True,False,False
43265,3084,2027-04-13,Motivation,True,False,False
43266,3084,2027-03-13,Motivation,True,False,False
43267,3084,2026-10-19,Evening,True,False,False
43268,3084,2026-11-11,Morning,True,False,False
43269,3084,2027-03-01,Evening,True,False,False
43270,3084,2027-02-01,Morning,True,True,True
43271,3084,2026-06-26,Streak,False,False,False
43272,3084,2026-07-05,Streak,False,False,False
43273,3084,2026-12-04,Motivation,False,False,False
43274,3085,2026-08-17,Morning,True,False,False
43275,3085,2026-10-20,Streak,False,False,False
43276,3085,2026-10-17,Motivation,True,True,False
43277,3085,2026-12-22,Evening,True,False,False
43278,3085,2027-05-01,Evening,False,False,False
43279,3085,2026-08-08,Evening,False,False,False
43280,3085,2027-02-03,Evening,True,True,True
43281,3085,2027-03-18,Evening,True,False,False
43282,3085,2027-03-11,Morning,True,True,False
43283,3085,2026-07-15,Motivation,True,True,False
43284,3085,2026-07-23,Motivation,True,True,True
43285,3085,2027-04-02,Streak,False,False,False
43286,3085,2027-01-03,Morning,True,False,False
43287,3085,2027-01-16,Morning,True,True,True
43288,3085,2027-01-29,Evening,False,False,False
43289,3085,2027-01-20,Motivation,True,True,True
43290,3085,2026-11-26,Evening,False,False,False
43291,3085,2026-11-15,Morning,True,False,False
43292,3085,2027-04-25,Morning,False,False,False
43293,3085,2026-07-02,Motivation,True,True,True
43294,3086,2026-06-14,Morning,True,True,False
43295,3086,2026-12-05,Morning,True,True,False
43296,3086,2026-10-02,Evening,True,True,True
43297,3086,2026-07-15,Evening,True,True,True
43298,3086,2026-10-29,Morning,False,False,False
43299,3086,2026-12-03,Motivation,True,False,False
43300,3086,2026-04-24,Morning,False,False,False
43301,3086,2026-04-26,Morning,False,False,False
43302,3086,2026-06-23,Morning,False,False,False
43303,3086,2027-01-28,Morning,False,False,False
43304,3087,2026-09-08,Streak,False,False,False
43305,3087,2026-06-29,Morning,False,False,False
43306,3087,2026-03-30,Motivation,True,True,False
43307,3087,2026-10-18,Streak,False,False,False
43308,3087,2027-01-08,Evening,False,False,False
43309,3087,2026-11-12,Motivation,False,False,False
43310,3087,2026-07-08,Motivation,True,True,True
43311,3087,2027-02-05,Evening,True,True,True
43312,3087,2026-03-14,Morning,False,False,False
43313,3087,2026-04-10,Morning,False,False,False
43314,3087,2026-11-28,Morning,True,False,False
43315,3087,2027-03-01,Streak,False,False,False
43316,3087,2026-11-07,Evening,True,True,True
43317,3087,2026-06-07,Morning,True,False,False
43318,3088,2026-07-01,Morning,False,False,False
43319,3088,2026-04-30,Evening,True,True,True
43320,3088,2026-07-13,Morning,True,False,False
43321,3088,2026-02-03,Streak,True,False,False
43322,3088,2026-02-24,Morning,True,True,False
43323,3088,2025-10-23,Evening,False,False,False
43324,3088,2025-12-30,Morning,True,True,False
43325,3088,2025-10-27,Morning,False,False,False
43326,3089,2027-03-09,Evening,True,True,True
43327,3089,2026-05-09,Morning,False,False,False
43328,3089,2026-08-31,Morning,False,False,False
43329,3089,2026-07-04,Motivation,False,False,False
43330,3089,2026-11-07,Morning,True,False,False
43331,3089,2026-08-10,Morning,True,False,False
43332,3089,2026-06-07,Morning,True,False,False
43333,3089,2026-08-03,Morning,True,True,True
43334,3089,2026-05-15,Morning,True,False,False
43335,3089,2026-06-06,Evening,False,False,False
43336,3089,2026-06-29,Evening,False,False,False
43337,3089,2026-06-08,Evening,True,False,False
43338,3090,2026-04-05,Morning,False,False,False
43339,3090,2026-07-20,Morning,True,False,False
43340,3090,2025-11-22,Morning,True,True,True
43341,3090,2026-03-08,Evening,True,False,False
43342,3090,2026-02-17,Morning,False,False,False
43343,3090,2025-12-15,Morning,False,False,False
43344,3090,2026-03-14,Evening,False,False,False
43345,3090,2026-01-26,Evening,True,False,False
43346,3090,2025-10-11,Morning,True,True,True
43347,3090,2026-06-04,Streak,True,False,False
43348,3091,2027-07-11,Streak,True,True,True
43349,3091,2026-11-21,Evening,True,True,True
43350,3091,2027-03-26,Evening,False,False,False
43351,3091,2027-01-07,Streak,False,False,False
43352,3091,2026-12-08,Motivation,True,False,False
43353,3091,2027-03-04,Evening,True,False,False
43354,3091,2027-04-23,Evening,True,False,False
43355,3091,2027-05-02,Morning,True,False,False
43356,3091,2026-07-25,Morning,True,False,False
43357,3091,2027-07-22,Morning,False,False,False
43358,3091,2026-11-28,Evening,False,False,False
43359,3091,2027-06-05,Streak,True,True,True
43360,3091,2027-02-01,Morning,False,False,False
43361,3091,2026-12-02,Streak,False,False,False
43362,3091,2026-11-08,Morning,True,False,False
43363,3091,2027-04-25,Evening,True,True,False
43364,3091,2027-02-15,Streak,True,False,False
43365,3091,2027-01-29,Evening,True,True,False
43366,3092,2026-10-05,Morning,False,False,False
43367,3092,2027-01-26,Motivation,True,True,True
43368,3092,2026-12-21,Morning,True,True,True
43369,3092,2027-05-04,Morning,False,False,False
43370,3092,2027-06-06,Streak,True,False,False
43371,3092,2027-07-14,Evening,False,False,False
43372,3092,2026-09-25,Motivation,True,False,False
43373,3092,2027-02-10,Evening,True,False,False
43374,3092,2026-12-18,Morning,True,True,False
43375,3092,2027-02-23,Morning,False,False,False
43376,3092,2026-11-17,Evening,False,False,False
43377,3092,2026-11-10,Motivation,True,True,False
43378,3092,2026-10-04,Streak,False,False,False
43379,3092,2027-03-24,Evening,True,False,False
43380,3092,2027-06-10,Morning,True,True,False
43381,3092,2026-08-05,Morning,True,False,False
43382,3092,2026-12-22,Morning,False,False,False
43383,3093,2026-06-01,Morning,True,True,False
43384,3093,2026-12-14,Morning,True,True,False
43385,3093,2026-07-11,Morning,False,False,False
43386,3093,2026-06-21,Evening,False,False,False
43387,3093,2026-11-02,Morning,True,False,False
43388,3093,2026-10-07,Evening,False,False,False
43389,3093,2027-03-15,Evening,True,False,False
43390,3093,2027-03-21,Evening,False,False,False
43391,3093,2027-02-27,Evening,True,True,False
43392,3093,2026-07-16,Morning,True,False,False
43393,3093,2027-05-16,Motivation,True,True,True
43394,3093,2026-08-04,Motivation,True,True,True
43395,3093,2027-04-01,Morning,False,False,False
43396,3093,2026-12-13,Morning,True,True,False
43397,3093,2027-01-15,Streak,True,False,False
43398,3093,2026-09-11,Streak,False,False,False
43399,3093,2026-07-02,Morning,False,False,False
43400,3093,2027-05-17,Streak,True,True,True
43401,3094,2025-10-09,Evening,False,False,False
43402,3094,2026-02-20,Streak,True,False,False
43403,3094,2026-03-17,Evening,True,True,True
43404,3094,2025-12-19,Morning,True,True,True
43405,3094,2026-01-13,Evening,False,False,False
43406,3094,2026-05-15,Evening,True,True,False
43407,3094,2026-06-30,Morning,True,False,False
43408,3094,2026-05-18,Evening,True,False,False
43409,3094,2025-10-01,Motivation,True,True,True
43410,3094,2026-04-06,Morning,True,True,True
43411,3094,2026-09-06,Evening,False,False,False
43412,3094,2026-02-15,Evening,True,False,False
43413,3094,2026-02-25,Morning,True,False,False
43414,3094,2026-09-02,Morning,True,True,False
43415,3094,2025-10-29,Evening,True,False,False
43416,3094,2026-03-13,Evening,True,False,False
43417,3095,2026-05-13,Evening,True,False,False
43418,3095,2026-01-04,Morning,True,True,True
43419,3095,2026-01-25,Streak,True,False,False
43420,3095,2026-01-08,Evening,False,False,False
43421,3095,2026-04-01,Morning,False,False,False
43422,3095,2026-09-22,Evening,True,False,False
43423,3095,2026-09-29,Morning,True,False,False
43424,3095,2026-05-24,Evening,True,True,True
43425,3095,2026-08-22,Morning,False,False,False
43426,3095,2026-03-23,Morning,True,True,False
43427,3095,2026-06-25,Morning,True,False,False
43428,3095,2026-05-20,Evening,True,True,True
43429,3095,2026-03-05,Evening,True,False,False
43430,3095,2026-12-16,Evening,True,True,False
43431,3095,2026-03-02,Evening,True,True,False
43432,3095,2026-11-19,Morning,True,True,True
43433,3095,2026-01-09,Streak,True,False,False
43434,3095,2026-12-24,Morning,False,False,False
43435,3095,2026-02-11,Morning,True,False,False
43436,3095,2026-11-13,Evening,False,False,False
43437,3096,2027-06-24,Streak,False,False,False
43438,3096,2026-09-10,Morning,False,False,False
43439,3096,2027-02-11,Streak,False,False,False
43440,3096,2027-07-20,Streak,True,False,False
43441,3096,2027-02-26,Evening,True,True,True
43442,3096,2026-11-29,Motivation,True,True,False
43443,3096,2026-08-23,Morning,True,False,False
43444,3096,2027-01-07,Streak,False,False,False
43445,3096,2026-08-25,Morning,True,True,True
43446,3096,2027-01-24,Evening,True,True,True
43447,3096,2027-06-21,Morning,True,True,False
43448,3096,2027-03-11,Streak,True,True,True
43449,3096,2026-12-30,Evening,True,True,True
43450,3096,2026-08-30,Evening,False,False,False
43451,3096,2027-04-25,Morning,True,False,False
43452,3096,2026-09-18,Morning,True,True,True
43453,3096,2027-01-23,Morning,True,False,False
43454,3096,2026-08-10,Morning,True,True,False
43455,3097,2026-08-03,Motivation,True,False,False
43456,3097,2026-03-16,Evening,False,False,False
43457,3097,2026-03-15,Morning,False,False,False
43458,3097,2026-10-25,Evening,False,False,False
43459,3097,2026-09-24,Morning,False,False,False
43460,3097,2026-05-23,Morning,False,False,False
43461,3097,2026-06-10,Evening,False,False,False
43462,3097,2026-03-30,Morning,False,False,False
43463,3097,2026-05-06,Morning,True,True,True
43464,3097,2026-12-08,Evening,False,False,False
43465,3097,2026-06-18,Evening,True,True,True
43466,3097,2026-03-11,Evening,True,False,False
43467,3097,2026-08-01,Motivation,True,True,True
43468,3097,2026-03-21,Morning,True,True,False
43469,3097,2026-04-30,Evening,True,True,True
43470,3097,2026-07-12,Morning,False,False,False
43471,3097,2026-05-04,Streak,False,False,False
43472,3097,2026-06-30,Morning,True,False,False
43473,3097,2026-09-28,Streak,True,False,False
43474,3097,2026-01-04,Streak,True,False,False
43475,3098,2027-01-19,Motivation,False,False,False
43476,3098,2026-12-11,Morning,False,False,False
43477,3098,2027-04-30,Morning,False,False,False
43478,3098,2027-02-05,Evening,True,True,False
43479,3098,2026-11-16,Streak,True,False,False
43480,3098,2027-01-13,Streak,False,False,False
43481,3098,2027-07-22,Motivation,True,False,False
43482,3098,2027-04-17,Morning,True,False,False
43483,3098,2027-06-10,Motivation,True,False,False
43484,3098,2026-10-20,Streak,False,False,False
43485,3098,2027-06-27,Morning,True,False,False
43486,3098,2027-03-02,Streak,False,False,False
43487,3098,2026-11-22,Evening,False,False,False
43488,3098,2027-05-07,Evening,True,True,True
43489,3098,2026-11-20,Streak,False,False,False
43490,3099,2027-02-27,Evening,True,False,False
43491,3099,2026-05-16,Streak,True,True,False
43492,3099,2027-02-03,Evening,True,True,True
43493,3099,2026-11-14,Motivation,False,False,False
43494,3099,2026-04-02,Morning,False,False,False
43495,3099,2027-03-01,Morning,False,False,False
43496,3099,2027-01-31,Morning,True,True,True
43497,3099,2026-08-02,Evening,True,False,False
43498,3099,2026-06-01,Streak,True,True,False
43499,3099,2026-07-25,Morning,True,False,False
43500,3099,2027-02-16,Morning,True,False,False
43501,3099,2026-06-01,Morning,False,False,False
43502,3099,2027-02-27,Evening,False,False,False
43503,3100,2027-03-07,Morning,False,False,False
43504,3100,2026-08-29,Evening,True,False,False
43505,3100,2027-02-25,Streak,False,False,False
43506,3100,2027-01-01,Morning,False,False,False
43507,3100,2026-12-05,Evening,True,False,False
43508,3100,2026-07-08,Evening,True,True,False
43509,3100,2026-10-29,Streak,False,False,False
43510,3100,2026-06-14,Morning,True,True,True
43511,3100,2027-03-11,Morning,True,False,False
43512,3100,2027-04-20,Streak,False,False,False
43513,3100,2026-10-20,Evening,False,False,False
43514,3100,2027-02-19,Evening,False,False,False
43515,3100,2027-01-16,Streak,True,False,False
43516,3100,2026-11-02,Evening,True,True,False
43517,3100,2026-11-01,Morning,True,False,False
43518,3100,2026-12-03,Morning,True,False,False
43519,3100,2026-12-13,Evening,True,False,False
43520,3100,2027-03-30,Morning,False,False,False
43521,3101,2026-08-08,Evening,True,False,False
43522,3101,2026-03-31,Evening,True,True,True
43523,3101,2025-12-15,Evening,True,True,True
43524,3101,2026-04-17,Evening,True,False,False
43525,3101,2026-07-21,Morning,False,False,False
43526,3101,2026-06-09,Streak,True,False,False
43527,3101,2026-03-26,Morning,False,False,False
43528,3101,2026-05-26,Evening,True,False,False
43529,3101,2026-03-11,Motivation,True,True,True
43530,3101,2026-09-17,Morning,False,False,False
43531,3101,2026-06-22,Streak,False,False,False
43532,3101,2025-11-28,Evening,True,False,False
43533,3101,2026-08-17,Morning,True,True,True
43534,3101,2026-03-22,Evening,True,False,False
43535,3101,2025-11-06,Morning,True,True,True
43536,3101,2026-08-15,Morning,True,False,False
43537,3101,2026-09-07,Streak,True,True,False
43538,3101,2026-08-31,Evening,False,False,False
43539,3101,2026-03-18,Streak,False,False,False
43540,3101,2026-07-09,Morning,False,False,False
43541,3102,2026-12-18,Morning,True,False,False
43542,3102,2027-01-13,Morning,False,False,False
43543,3102,2026-10-30,Morning,False,False,False
43544,3102,2026-12-20,Evening,True,False,False
43545,3102,2027-03-20,Evening,False,False,False
43546,3102,2027-05-04,Streak,True,True,True
43547,3102,2026-09-16,Evening,False,False,False
43548,3102,2026-12-17,Streak,True,True,False
43549,3102,2027-04-29,Motivation,True,False,False
43550,3102,2026-08-27,Streak,True,True,True
43551,3102,2026-10-29,Evening,True,False,False
43552,3102,2027-02-26,Morning,True,False,False
43553,3102,2027-01-11,Morning,True,True,False
43554,3103,2027-06-13,Evening,True,True,True
43555,3103,2026-12-15,Evening,False,False,False
43556,3103,2027-05-09,Streak,True,True,True
43557,3103,2026-10-24,Evening,True,False,False
43558,3103,2027-04-19,Streak,False,False,False
43559,3103,2026-12-06,Motivation,False,False,False
43560,3103,2027-06-27,Streak,False,False,False
43561,3103,2026-08-01,Morning,True,False,False
43562,3103,2027-03-28,Evening,True,False,False
43563,3103,2026-08-01,Evening,False,False,False
43564,3103,2026-12-18,Evening,True,True,True
43565,3103,2027-01-24,Streak,False,False,False
43566,3103,2026-08-04,Morning,True,False,False
43567,3103,2026-11-26,Morning,True,False,False
43568,3103,2026-12-03,Streak,True,True,True
43569,3103,2027-04-04,Evening,True,False,False
43570,3103,2026-08-14,Streak,True,True,True
43571,3103,2027-02-04,Morning,False,False,False
43572,3103,2027-02-26,Morning,True,True,False
43573,3103,2026-07-20,Morning,True,False,False
43574,3104,2025-09-20,Morning,True,False,False
43575,3104,2026-02-03,Morning,False,False,False
43576,3104,2026-08-15,Motivation,True,True,True
43577,3104,2025-12-21,Streak,True,False,False
43578,3104,2025-10-08,Evening,True,False,False
43579,3104,2025-09-23,Morning,False,False,False
43580,3104,2026-04-10,Evening,True,True,False
43581,3104,2026-07-25,Morning,True,False,False
43582,3104,2026-06-29,Streak,False,False,False
43583,3104,2026-02-20,Morning,True,False,False
43584,3104,2025-11-07,Morning,False,False,False
43585,3104,2025-12-11,Morning,False,False,False
43586,3104,2025-09-08,Motivation,True,False,False
43587,3104,2026-02-13,Morning,True,False,False
43588,3104,2025-10-27,Evening,False,False,False
43589,3105,2026-05-20,Morning,False,False,False
43590,3105,2026-05-05,Evening,False,False,False
43591,3105,2025-12-23,Evening,False,False,False
43592,3105,2026-06-22,Morning,False,False,False
43593,3105,2026-08-23,Motivation,True,True,False
43594,3105,2026-04-12,Morning,False,False,False
43595,3105,2026-10-23,Motivation,True,False,False
43596,3105,2026-07-26,Motivation,False,False,False
43597,3105,2026-07-25,Morning,True,True,True
43598,3105,2026-02-05,Streak,True,True,True
43599,3105,2026-09-21,Morning,False,False,False
43600,3105,2026-10-13,Evening,True,False,False
43601,3105,2025-12-31,Streak,False,False,False
43602,3106,2026-03-01,Morning,False,False,False
43603,3106,2026-05-19,Streak,False,False,False
43604,3106,2026-06-26,Evening,True,True,True
43605,3106,2026-04-28,Morning,True,False,False
43606,3106,2026-08-30,Evening,True,True,True
43607,3106,2026-03-06,Evening,True,False,False
43608,3106,2026-08-30,Streak,True,True,False
43609,3106,2026-08-10,Streak,False,False,False
43610,3106,2026-10-09,Morning,True,False,False
43611,3106,2026-11-18,Morning,True,True,True
43612,3106,2026-07-17,Evening,True,False,False
43613,3107,2026-08-04,Streak,True,False,False
43614,3107,2026-05-14,Streak,True,False,False
43615,3107,2026-03-07,Streak,True,False,False
43616,3107,2026-03-16,Evening,False,False,False
43617,3107,2026-09-30,Streak,False,False,False
43618,3107,2026-07-23,Morning,False,False,False
43619,3107,2026-02-22,Streak,True,True,True
43620,3107,2026-01-21,Streak,True,False,False
43621,3108,2026-03-27,Streak,False,False,False
43622,3108,2026-01-28,Morning,False,False,False
43623,3108,2026-09-04,Morning,False,False,False
43624,3108,2026-10-27,Evening,False,False,False
43625,3108,2026-10-13,Evening,True,True,True
43626,3108,2026-04-01,Evening,False,False,False
43627,3108,2026-09-05,Morning,True,True,False
43628,3108,2025-11-17,Streak,False,False,False
43629,3108,2026-07-30,Morning,True,True,True
43630,3108,2025-11-30,Evening,False,False,False
43631,3108,2026-08-19,Streak,False,False,False
43632,3108,2026-06-26,Motivation,True,True,True
43633,3108,2026-05-20,Evening,True,True,True
43634,3108,2026-09-20,Morning,False,False,False
43635,3108,2026-02-16,Evening,True,False,False
43636,3108,2026-01-10,Motivation,True,True,False
43637,3108,2025-12-02,Motivation,True,False,False
43638,3108,2026-03-23,Evening,True,False,False
43639,3108,2026-08-04,Streak,False,False,False
43640,3108,2026-07-03,Morning,False,False,False
43641,3109,2026-10-20,Morning,False,False,False
43642,3109,2026-06-22,Motivation,True,True,True
43643,3109,2026-12-03,Morning,False,False,False
43644,3109,2026-09-22,Morning,True,True,True
43645,3109,2026-07-20,Motivation,True,False,False
43646,3109,2026-08-05,Evening,True,False,False
43647,3109,2026-08-04,Streak,False,False,False
43648,3109,2026-03-28,Motivation,True,True,False
43649,3109,2026-01-18,Morning,False,False,False
43650,3109,2026-09-24,Evening,False,False,False
43651,3109,2026-05-25,Morning,True,True,True
43652,3109,2026-04-12,Morning,False,False,False
43653,3109,2026-09-05,Evening,True,False,False
43654,3109,2026-04-21,Morning,True,True,True
43655,3109,2026-11-15,Evening,True,True,True
43656,3109,2026-01-15,Evening,False,False,False
43657,3109,2026-11-24,Morning,False,False,False
43658,3109,2026-07-26,Morning,False,False,False
43659,3109,2026-05-21,Evening,True,True,True
43660,3110,2026-12-22,Motivation,True,False,False
43661,3110,2027-01-29,Streak,False,False,False
43662,3110,2027-03-21,Streak,True,True,True
43663,3110,2026-06-20,Evening,True,False,False
43664,3110,2026-10-23,Evening,False,False,False
43665,3110,2026-09-18,Streak,False,False,False
43666,3110,2026-08-14,Streak,True,False,False
43667,3110,2026-10-11,Evening,True,True,True
43668,3110,2026-11-25,Morning,False,False,False
43669,3110,2027-03-09,Streak,True,True,True
43670,3111,2026-11-06,Morning,True,False,False
43671,3111,2027-03-09,Morning,True,False,False
43672,3111,2026-12-24,Evening,True,True,True
43673,3111,2026-10-27,Streak,True,True,True
43674,3111,2026-06-24,Morning,False,False,False
43675,3111,2027-03-13,Evening,True,False,False
43676,3111,2027-03-16,Morning,True,True,True
43677,3111,2027-03-23,Streak,False,False,False
43678,3112,2027-01-13,Evening,False,False,False
43679,3112,2026-10-30,Evening,True,True,True
43680,3112,2026-12-27,Streak,True,False,False
43681,3112,2026-10-25,Morning,False,False,False
43682,3112,2026-06-12,Evening,True,False,False
43683,3112,2026-05-14,Motivation,True,True,True
43684,3112,2027-03-04,Evening,False,False,False
43685,3112,2026-06-04,Streak,True,True,True
43686,3112,2026-10-06,Streak,True,True,True
43687,3112,2026-03-20,Morning,True,False,False
43688,3113,2026-07-12,Evening,True,True,True
43689,3113,2026-09-10,Morning,True,False,False
43690,3113,2026-07-31,Morning,False,False,False
43691,3113,2026-09-04,Morning,True,False,False
43692,3113,2026-02-26,Morning,True,False,False
43693,3113,2026-03-31,Morning,True,False,False
43694,3113,2026-05-09,Morning,False,False,False
43695,3113,2026-06-12,Evening,True,True,True
43696,3113,2026-03-18,Morning,False,False,False
43697,3113,2026-04-15,Morning,False,False,False
43698,3113,2026-02-21,Morning,False,False,False
43699,3113,2026-12-18,Evening,True,False,False
43700,3113,2026-12-20,Motivation,True,False,False
43701,3113,2026-12-03,Morning,True,False,False
43702,3113,2026-07-18,Morning,False,False,False
43703,3114,2026-09-15,Streak,False,False,False
43704,3114,2026-12-06,Streak,True,False,False
43705,3114,2026-03-29,Evening,False,False,False
43706,3114,2026-09-24,Morning,True,False,False
43707,3114,2026-08-13,Evening,True,False,False
43708,3114,2026-10-16,Motivation,False,False,False
43709,3114,2026-11-14,Evening,True,True,True
43710,3114,2026-11-08,Streak,True,True,True
43711,3114,2026-01-13,Morning,True,False,False
43712,3114,2026-03-10,Evening,False,False,False
43713,3114,2026-10-17,Evening,True,False,False
43714,3115,2026-04-26,Morning,True,False,False
43715,3115,2026-05-06,Morning,True,False,False
43716,3115,2026-08-29,Streak,False,False,False
43717,3115,2026-06-09,Morning,False,False,False
43718,3115,2026-05-06,Morning,True,False,False
43719,3115,2026-08-20,Evening,True,False,False
43720,3115,2025-12-26,Evening,True,False,False
43721,3115,2026-06-25,Morning,False,False,False
43722,3115,2026-08-18,Streak,True,False,False
43723,3115,2026-10-07,Morning,True,False,False
43724,3115,2026-09-22,Evening,False,False,False
43725,3115,2026-08-21,Evening,True,True,False
43726,3115,2026-08-31,Morning,False,False,False
43727,3115,2026-01-18,Morning,True,False,False
43728,3115,2026-10-31,Morning,False,False,False
43729,3115,2026-11-02,Evening,False,False,False
43730,3115,2026-07-14,Streak,False,False,False
43731,3115,2026-07-12,Evening,False,False,False
43732,3115,2026-10-25,Streak,False,False,False
43733,3115,2026-08-05,Streak,False,False,False
43734,3116,2026-07-11,Morning,False,False,False
43735,3116,2026-01-18,Streak,False,False,False
43736,3116,2025-11-26,Morning,True,True,False
43737,3116,2026-03-24,Morning,True,True,False
43738,3116,2025-09-27,Evening,False,False,False
43739,3116,2026-02-09,Morning,True,True,True
43740,3116,2025-09-27,Evening,True,True,True
43741,3116,2026-04-06,Evening,True,True,True
43742,3116,2025-10-03,Morning,True,True,False
43743,3116,2026-05-08,Streak,True,False,False
43744,3116,2026-05-15,Morning,True,False,False
43745,3116,2026-08-06,Evening,False,False,False
43746,3116,2025-12-13,Morning,True,True,True
43747,3116,2026-09-11,Morning,False,False,False
43748,3116,2026-02-02,Motivation,True,False,False
43749,3116,2026-01-26,Streak,True,False,False
43750,3116,2026-02-08,Morning,False,False,False
43751,3117,2027-01-08,Evening,True,False,False
43752,3117,2026-04-03,Evening,True,True,True
43753,3117,2026-07-09,Morning,True,True,True
43754,3117,2026-04-14,Morning,True,False,False
43755,3117,2026-04-25,Streak,True,False,False
43756,3117,2026-12-14,Morning,False,False,False
43757,3117,2026-03-18,Streak,True,True,False
43758,3117,2026-10-10,Streak,True,True,True
43759,3117,2026-07-31,Morning,True,False,False
43760,3117,2026-10-26,Streak,False,False,False
43761,3117,2026-03-12,Morning,True,False,False
43762,3117,2026-05-25,Morning,False,False,False
43763,3117,2026-11-21,Morning,False,False,False
43764,3117,2026-11-16,Morning,True,True,False
43765,3117,2026-07-29,Morning,False,False,False
43766,3117,2027-01-30,Morning,False,False,False
43767,3117,2026-03-15,Evening,False,False,False
43768,3117,2027-02-02,Morning,True,False,False
43769,3118,2027-02-25,Morning,True,True,False
43770,3118,2026-12-12,Streak,False,False,False
43771,3118,2026-10-24,Streak,False,False,False
43772,3118,2027-03-05,Morning,False,False,False
43773,3118,2026-09-26,Evening,True,False,False
43774,3118,2027-04-15,Morning,True,False,False
43775,3118,2026-10-06,Motivation,True,False,False
43776,3118,2026-08-12,Evening,False,False,False
43777,3118,2026-11-22,Morning,True,True,True
43778,3118,2026-07-02,Evening,True,True,True
43779,3118,2026-08-17,Morning,True,True,True
43780,3118,2027-02-19,Morning,False,False,False
43781,3118,2026-07-18,Morning,True,True,True
43782,3118,2026-05-22,Motivation,True,True,True
43783,3118,2026-10-24,Morning,True,False,False
43784,3118,2026-08-23,Morning,True,True,True
43785,3118,2027-03-02,Streak,True,False,False
43786,3118,2026-12-16,Morning,True,False,False
43787,3118,2027-04-12,Morning,True,False,False
43788,3119,2027-04-27,Evening,True,False,False
43789,3119,2027-04-07,Streak,False,False,False
43790,3119,2026-09-10,Evening,True,True,True
43791,3119,2026-11-18,Morning,True,False,False
43792,3119,2026-10-24,Morning,True,True,True
43793,3119,2027-06-02,Streak,True,False,False
43794,3119,2027-06-28,Evening,True,False,False
43795,3119,2027-03-08,Morning,False,False,False
43796,3119,2027-04-18,Evening,False,False,False
43797,3119,2027-04-23,Morning,True,True,True
43798,3119,2026-12-18,Streak,True,False,False
43799,3120,2026-12-19,Streak,True,False,False
43800,3120,2027-02-26,Streak,False,False,False
43801,3120,2026-09-06,Morning,False,False,False
43802,3120,2027-03-19,Morning,False,False,False
43803,3120,2026-11-18,Streak,False,False,False
43804,3120,2026-08-03,Streak,False,False,False
43805,3120,2027-05-03,Motivation,True,False,False
43806,3120,2027-02-22,Evening,False,False,False
43807,3120,2027-06-28,Streak,True,True,True
43808,3120,2027-06-21,Evening,True,True,False
43809,3120,2026-09-26,Morning,True,True,True
43810,3120,2027-06-08,Evening,True,False,False
43811,3121,2026-03-31,Evening,True,True,False
43812,3121,2026-05-30,Evening,True,False,False
43813,3121,2026-07-16,Evening,True,True,True
43814,3121,2026-03-30,Morning,True,True,True
43815,3121,2026-05-20,Evening,True,True,True
43816,3121,2026-08-11,Evening,True,True,False
43817,3121,2026-09-18,Motivation,True,True,True
43818,3121,2026-04-24,Motivation,True,False,False
43819,3121,2026-08-04,Morning,True,False,False
43820,3121,2026-12-10,Motivation,False,False,False
43821,3121,2027-01-04,Evening,True,True,True
43822,3121,2026-06-24,Motivation,False,False,False
43823,3121,2026-11-10,Evening,True,True,True
43824,3121,2026-08-06,Evening,False,False,False
43825,3121,2026-07-19,Evening,True,False,False
43826,3121,2026-12-08,Streak,True,True,False
43827,3121,2026-06-13,Morning,False,False,False
43828,3121,2026-10-26,Evening,True,True,True
43829,3121,2026-08-29,Evening,False,False,False
43830,3121,2027-01-22,Evening,False,False,False
43831,3122,2026-02-19,Streak,True,False,False
43832,3122,2026-05-12,Streak,True,True,True
43833,3122,2026-02-27,Evening,False,False,False
43834,3122,2026-01-20,Morning,True,False,False
43835,3122,2026-01-02,Morning,True,False,False
43836,3122,2025-09-29,Morning,False,False,False
43837,3122,2026-05-26,Evening,True,False,False
43838,3122,2025-12-26,Morning,False,False,False
43839,3122,2026-05-26,Motivation,True,False,False
